,ds,y,trajet_trajet_personnel,luminosite_Nuit sans éclairage public ou non allumé,luminosite_Crépuscule ou aube,type_collision_Deux véhicules – par l’arrière,type_collision_Deux véhicules - frontale,nom_dep_Bas_Rhin,nom_dep_Val_d_Oise,nom_dep_Ain,nom_dep_Yonne,region_Provence_Aples_Côte_d_Azur,vitesse_maximale_autorisee_80,heure
1122,2022-01-27,,103.0,40.0,20.0,33.0,27.5,2.5,6.0,3.5,2.5,32.5,28.0,13.75
1123,2022-01-28,,84.5,35.0,20.5,25.0,34.5,3.5,3.5,3.0,0.0,38.0,39.5,13.0
1124,2022-01-29,,92.5,33.5,28.5,37.5,25.5,5.0,3.5,5.0,1.0,33.0,31.5,13.5
1125,2022-01-30,,124.0,46.0,28.5,30.0,37.5,4.0,4.0,0.0,1.0,24.0,30.0,14.0
1126,2022-01-31,,101.0,25.0,24.5,30.5,20.5,2.5,4.5,2.0,1.0,28.0,38.0,14.0
1127,2022-02-01,,104.0,26.5,15.5,25.0,22.0,3.0,4.5,4.0,1.5,30.5,38.5,15.0
1128,2022-02-02,,113.5,48.0,12.0,29.0,32.0,3.0,5.0,2.5,1.5,25.0,38.0,12.5
1129,2022-02-03,,114.0,20.5,11.0,34.5,29.0,5.0,6.0,2.5,1.0,22.0,34.0,14.5
1130,2022-02-04,,135.5,20.0,16.0,46.0,42.5,3.0,3.0,2.5,2.0,37.5,46.5,15.0
1131,2022-02-05,,116.5,12.5,15.5,27.0,22.0,4.5,3.0,3.0,0.0,27.0,29.0,14.5
1132,2022-02-06,,198.5,18.0,21.5,44.0,59.5,5.0,10.5,2.5,3.0,41.5,66.5,14.25
1133,2022-02-07,,176.5,14.0,13.5,64.0,54.5,9.5,5.5,4.0,4.0,36.0,79.0,14.5
1134,2022-02-08,,189.5,27.5,11.5,55.0,53.5,7.0,4.0,5.5,0.0,51.0,77.0,14.5
1135,2022-02-09,,135.0,17.5,15.5,50.5,44.0,2.5,9.5,3.0,0.0,25.5,57.0,14.5
1136,2022-02-10,,185.0,47.0,27.5,59.5,54.5,4.5,10.5,1.5,0.0,43.5,56.5,15.0
1137,2022-02-11,,166.0,64.0,21.5,48.0,40.0,3.5,7.0,1.0,1.0,32.5,54.5,14.0
1138,2022-02-12,,117.5,64.5,42.0,58.5,41.5,4.5,5.0,6.0,1.0,32.0,33.5,14.5
1139,2022-02-13,,124.5,32.5,6.0,36.0,28.0,3.5,4.0,6.0,0.0,25.5,51.5,14.5
1140,2022-02-14,,111.5,26.0,14.0,40.0,32.5,4.5,3.0,3.5,1.0,20.0,40.5,15.0
1141,2022-02-15,,146.5,41.0,31.0,39.0,29.0,6.5,4.0,3.5,2.5,29.5,46.5,13.5
1142,2022-02-16,,162.5,59.5,28.5,51.0,30.5,1.0,4.0,1.0,1.0,40.0,48.0,14.5
1143,2022-02-17,,147.5,27.0,29.5,33.5,28.5,0.0,1.0,1.5,3.0,30.0,47.0,14.5
1144,2022-02-18,,101.5,18.5,10.5,44.5,21.0,1.5,6.5,0.0,0.0,30.0,43.5,14.0
1145,2022-02-19,,100.5,23.5,22.0,44.0,20.5,4.5,6.0,1.0,1.0,30.0,44.5,14.5
1146,2022-02-20,,133.0,27.5,24.0,43.5,34.0,7.0,3.5,5.5,0.0,31.0,53.0,14.5
1147,2022-02-21,,137.0,30.5,18.0,34.5,33.0,3.5,3.0,3.0,1.5,28.0,59.0,14.5
1148,2022-02-22,,120.0,23.5,24.5,41.0,26.5,1.5,5.0,3.0,2.5,22.0,42.5,14.5
1149,2022-02-23,,163.5,29.5,21.0,44.5,46.0,4.0,2.0,2.5,0.0,23.5,42.5,15.0
1150,2022-02-24,,134.0,24.0,12.5,44.0,25.0,10.0,2.0,0.0,0.0,26.5,50.0,14.5
1151,2022-02-25,,116.5,21.5,19.5,44.5,33.0,5.0,5.0,0.5,1.0,46.0,37.0,14.0
1152,2022-02-26,,129.5,22.5,26.0,60.5,27.0,5.0,12.5,4.0,0.0,32.5,37.0,13.5
1153,2022-02-27,,168.0,36.5,26.0,48.0,32.0,9.5,3.0,1.5,2.5,38.0,48.0,15.5
1154,2022-02-28,,136.0,19.5,20.0,35.5,27.5,6.5,1.5,1.0,1.0,17.0,41.5,14.0
1155,2022-03-01,,105.0,48.0,10.0,28.5,17.5,3.0,1.0,2.5,0.0,21.0,24.5,15.0
1156,2022-03-02,,112.0,41.0,30.0,50.0,24.5,6.0,0.0,0.0,0.0,21.5,35.5,13.5
1157,2022-03-03,,118.5,19.5,24.0,26.0,19.5,4.5,6.0,3.0,0.0,24.5,30.0,14.0
1158,2022-03-04,,150.5,9.5,13.5,52.0,44.5,5.5,0.0,1.5,6.0,29.5,48.5,14.5
1159,2022-03-05,,126.0,10.5,13.5,60.5,27.5,8.0,7.0,0.5,3.0,34.0,36.0,14.0
1160,2022-03-06,,116.5,17.0,20.5,47.0,28.5,3.0,8.0,1.0,2.5,36.5,48.0,14.0
1161,2022-03-07,,225.0,29.5,27.0,67.5,54.5,5.5,14.0,8.0,0.0,47.0,64.5,15.0
1162,2022-03-08,,165.0,23.0,22.5,55.0,38.0,4.0,2.0,2.0,2.5,39.5,52.5,14.0
1163,2022-03-09,,152.0,27.0,24.0,63.5,58.0,3.0,7.5,1.0,1.5,31.0,63.5,14.5
1164,2022-03-10,,117.5,43.0,14.5,43.0,36.5,4.0,4.5,2.0,0.5,44.5,41.0,13.75
1165,2022-03-11,,149.5,67.5,34.5,60.0,33.0,2.5,8.0,6.0,2.0,17.0,46.5,15.0
1166,2022-03-12,,148.5,70.5,47.5,70.0,48.0,6.0,11.5,3.5,1.0,46.0,50.5,14.5
1167,2022-03-13,,132.0,14.5,14.0,43.5,17.5,3.5,5.5,4.0,0.0,38.0,37.5,14.0
1168,2022-03-14,,121.0,19.5,17.0,45.0,28.5,1.0,1.0,1.5,1.5,30.0,29.5,15.0
1169,2022-03-15,,112.0,28.0,17.5,38.0,46.0,2.0,3.5,4.5,1.0,37.5,41.0,14.0
1170,2022-03-16,,138.5,28.5,26.0,41.5,27.0,1.0,4.0,3.5,1.0,46.5,48.5,15.5
1171,2022-03-17,,136.5,41.5,19.0,35.0,39.5,2.0,4.5,5.0,1.0,30.0,39.0,15.0
1172,2022-03-18,,77.5,16.0,8.5,43.0,22.5,2.0,3.5,3.0,0.0,38.0,29.0,13.5
1173,2022-03-19,,94.0,23.0,11.5,48.5,40.0,6.0,4.0,2.5,0.0,33.5,37.5,13.0
1174,2022-03-20,,129.0,14.0,19.0,48.0,28.0,5.0,2.5,4.0,0.5,34.5,40.0,14.0
1175,2022-03-21,,119.5,24.0,15.0,42.0,24.5,3.0,1.5,0.0,0.0,34.5,36.0,14.75
1176,2022-03-22,,143.5,28.5,17.5,52.0,34.5,4.0,7.0,1.0,0.0,32.0,36.0,15.0
1177,2022-03-23,,185.0,41.5,28.5,50.5,53.5,3.0,3.0,4.0,0.0,57.5,60.5,14.5
1178,2022-03-24,,155.0,25.0,16.0,39.0,40.0,5.0,3.0,4.0,0.0,39.5,48.5,14.5
1179,2022-03-25,,111.0,11.0,17.0,39.5,32.5,2.5,1.0,0.0,2.0,33.5,39.0,14.0
1180,2022-03-26,,122.5,17.0,22.0,40.0,33.5,7.5,3.5,3.5,3.5,28.0,37.5,14.5
1181,2022-03-27,,161.0,30.0,15.0,52.5,41.0,9.5,12.0,1.0,0.0,27.0,56.0,14.5
1182,2022-03-28,,143.0,26.5,19.5,43.5,28.0,7.5,5.0,7.5,1.5,40.5,61.5,15.5
1183,2022-03-29,,143.0,29.5,17.5,53.0,39.5,6.5,11.0,0.0,2.5,37.0,41.5,15.5
1184,2022-03-30,,159.0,35.5,14.0,62.5,29.0,3.0,3.5,1.0,0.0,30.0,55.0,14.0
1185,2022-03-31,,214.5,38.0,29.5,58.0,35.0,5.0,0.5,5.5,1.0,26.5,73.0,14.25
1186,2022-04-01,,117.0,55.5,31.0,37.0,35.0,4.5,8.5,1.0,1.0,30.0,30.5,16.5
1187,2022-04-02,,81.0,32.5,32.0,36.0,16.0,1.0,9.0,2.5,1.0,29.5,28.0,13.5
1188,2022-04-03,,84.5,16.0,17.0,48.5,17.5,8.0,2.0,3.0,1.0,24.0,21.0,14.0
1189,2022-04-04,,146.5,15.0,12.5,45.5,29.5,6.0,4.5,1.5,0.0,42.0,48.5,14.5
1190,2022-04-05,,127.0,24.5,17.5,32.5,34.0,3.5,4.5,6.5,3.0,30.5,43.5,14.5
1191,2022-04-06,,150.0,13.5,15.5,58.5,47.0,10.5,6.5,4.5,1.0,49.5,52.0,15.0
1192,2022-04-07,,195.5,30.5,22.5,56.0,46.5,5.0,12.5,3.5,2.5,33.0,56.0,14.0
1193,2022-04-08,,160.0,33.5,14.5,40.0,43.0,5.0,0.0,6.0,2.0,32.0,60.5,14.0
1194,2022-04-09,,175.5,31.5,29.0,48.0,39.5,2.5,7.0,1.5,4.0,37.0,56.5,14.5
1195,2022-04-10,,149.0,27.0,17.0,67.0,51.0,4.5,5.5,0.0,3.5,49.5,52.5,13.0
1196,2022-04-11,,118.0,55.0,40.5,54.5,32.5,2.5,5.5,1.5,0.5,31.5,31.5,14.0
1197,2022-04-12,,189.5,96.5,42.5,44.0,65.0,9.0,3.5,1.5,2.0,34.5,64.0,14.0
1198,2022-04-13,,155.5,24.5,24.5,39.5,50.5,7.5,2.5,4.5,0.0,46.5,47.5,14.0
1199,2022-04-14,,145.0,24.5,14.0,42.5,29.5,1.0,6.0,4.5,2.0,24.0,35.0,15.0
1200,2022-04-15,,110.0,14.5,13.5,47.0,30.5,2.0,5.0,6.0,1.0,22.5,26.5,14.0
1201,2022-04-16,,109.5,16.5,15.0,44.0,26.0,6.0,5.0,1.0,1.5,28.0,35.0,15.0
1202,2022-04-17,,123.0,13.0,14.0,38.5,21.5,1.0,3.0,5.0,1.0,27.5,52.5,14.75
1203,2022-04-18,,127.5,15.0,11.5,39.5,43.5,7.0,9.0,1.5,0.0,22.5,44.0,16.0
1204,2022-04-19,,146.0,23.0,17.5,52.5,32.5,6.0,5.0,0.5,3.0,30.5,68.5,15.0
1205,2022-04-20,,184.5,30.0,16.0,36.5,57.0,8.5,6.5,2.0,0.5,42.5,66.0,15.0
1206,2022-04-21,,152.0,21.0,13.5,41.0,21.5,0.0,7.0,0.0,0.5,29.5,38.0,14.5
1207,2022-04-22,,154.0,14.0,12.5,36.0,26.5,1.5,5.0,0.0,0.0,27.5,41.5,15.5
1208,2022-04-23,,138.0,13.0,12.0,38.0,36.0,6.5,3.0,2.0,0.5,35.0,48.5,15.0
1209,2022-04-24,,155.0,24.5,9.0,46.0,23.5,3.5,1.5,3.5,1.5,29.5,58.5,15.0
1210,2022-04-25,,123.0,17.0,9.0,37.0,36.5,1.0,3.0,1.0,1.0,26.0,42.0,15.5
1211,2022-04-26,,127.5,9.5,12.0,48.0,31.0,9.5,4.5,1.5,0.0,30.5,36.0,15.0
1212,2022-04-27,,119.5,22.0,7.0,38.5,28.5,2.0,5.0,4.0,0.0,32.5,46.0,15.0
1213,2022-04-28,,133.0,29.5,14.5,36.5,30.0,5.5,3.5,12.5,2.5,26.5,44.5,12.0
1214,2022-04-29,,98.5,7.5,8.0,50.0,20.5,5.0,7.0,1.0,4.0,28.5,21.5,14.0
1215,2022-04-30,,123.0,9.0,13.5,53.0,25.0,2.5,7.5,7.0,2.0,52.0,30.0,15.0
1216,2022-05-01,,113.5,37.0,37.0,29.0,22.0,4.5,2.5,0.0,2.0,25.0,23.5,14.0
1217,2022-05-02,,98.5,19.5,21.5,42.0,36.5,4.0,2.0,6.0,1.0,35.5,33.5,14.0
1218,2022-05-03,,111.0,25.0,18.5,41.5,33.0,1.5,8.5,3.0,1.0,30.0,37.0,15.0
1219,2022-05-04,,120.5,15.5,10.0,47.5,28.5,3.0,1.0,3.0,1.5,30.5,40.5,15.5
1220,2022-05-05,,127.5,24.0,22.5,37.0,21.5,0.5,6.0,6.0,0.0,22.0,37.0,13.0
1221,2022-05-06,,178.0,16.0,23.5,47.0,52.0,2.5,4.0,0.5,1.0,64.5,60.0,15.0
1222,2022-05-07,,182.0,32.0,21.5,55.0,46.0,4.0,7.0,7.5,6.5,35.0,64.5,14.5
1223,2022-05-08,,141.5,17.0,13.5,59.5,29.0,2.5,1.5,4.0,1.0,45.5,43.0,14.0
1224,2022-05-09,,181.0,34.0,16.5,55.5,38.5,5.5,7.5,3.0,4.0,38.0,58.0,13.5
1225,2022-05-10,,181.0,48.5,29.5,62.0,48.5,6.0,1.5,3.5,2.0,36.0,57.0,14.0
1226,2022-05-11,,145.0,60.5,37.5,55.0,24.5,9.5,7.5,4.5,0.0,44.0,56.5,14.5
1227,2022-05-12,,146.0,73.5,18.0,44.5,34.0,2.0,12.0,1.5,0.0,30.0,42.5,15.0
1228,2022-05-13,,155.0,17.5,20.5,51.5,39.0,1.0,2.0,4.0,0.0,32.0,62.0,15.0
1229,2022-05-14,,130.5,12.5,14.0,61.5,47.5,3.0,8.0,3.0,3.0,28.0,41.5,14.5
1230,2022-05-15,,131.0,11.5,15.0,60.5,38.0,2.5,2.5,0.0,0.0,27.0,44.0,15.0
1231,2022-05-16,,129.5,19.5,14.5,46.0,34.5,3.0,11.5,0.0,0.0,30.5,38.0,14.5
1232,2022-05-17,,121.5,14.0,18.5,56.0,35.5,4.0,3.5,0.0,0.5,27.0,42.0,14.5
1233,2022-05-18,,148.0,16.5,25.0,45.5,41.0,1.5,8.0,1.0,2.5,24.5,47.5,15.0
1234,2022-05-19,,158.5,15.5,16.0,47.5,47.5,7.0,0.5,5.0,2.0,30.5,42.5,15.0
1235,2022-05-20,,124.5,9.5,22.5,60.0,34.0,3.0,6.0,2.0,0.0,31.0,38.5,14.0
1236,2022-05-21,,132.5,12.0,16.0,42.5,40.5,2.5,1.5,4.5,2.0,43.0,46.5,14.0
1237,2022-05-22,,173.5,18.5,22.5,47.5,27.5,6.5,5.5,2.5,0.0,39.5,47.5,15.5
1238,2022-05-23,,178.5,17.0,19.0,44.5,33.5,2.5,1.5,6.0,0.5,40.5,70.0,15.0
1239,2022-05-24,,144.0,12.5,24.0,43.0,29.5,4.5,6.0,5.5,0.0,31.5,50.5,15.5
1240,2022-05-25,,174.5,32.5,21.0,43.0,45.5,2.0,3.5,4.0,7.5,49.0,57.0,14.5
1241,2022-05-26,,182.5,29.5,22.5,60.5,34.5,3.0,9.5,4.5,0.0,38.0,58.0,13.5
1242,2022-05-27,,158.5,14.0,17.0,75.0,30.5,1.0,9.5,2.0,2.0,37.0,44.5,14.5
1243,2022-05-28,,148.0,25.5,19.0,53.0,54.0,4.5,5.5,11.0,0.0,36.5,55.5,15.5
1244,2022-05-29,,208.0,13.0,22.5,54.0,50.0,11.0,5.5,2.0,0.0,49.0,68.5,15.5
1245,2022-05-30,,239.0,19.0,21.5,57.0,55.0,5.0,6.5,13.0,2.5,41.0,89.0,15.0
1246,2022-05-31,,185.5,11.5,14.0,55.5,34.5,1.5,4.0,2.0,1.0,40.5,50.0,15.0
1247,2022-06-01,,106.5,52.0,20.5,33.5,26.0,2.0,4.5,0.0,1.5,23.5,29.0,13.5
1248,2022-06-02,,116.0,39.0,34.0,39.5,30.5,0.0,2.0,0.5,3.0,25.5,43.0,14.5
1249,2022-06-03,,125.0,26.5,27.0,39.5,24.0,5.0,6.5,2.5,1.0,26.0,40.0,15.0
1250,2022-06-04,,136.5,27.5,18.0,26.5,31.0,2.0,3.5,3.0,1.0,19.0,45.5,14.0
1251,2022-06-05,,108.5,9.5,15.0,49.0,43.0,6.5,7.5,5.0,2.5,45.0,50.5,13.5
1252,2022-06-06,,189.5,19.5,24.5,74.0,43.0,3.5,2.0,6.0,3.0,48.0,72.5,15.0
1253,2022-06-07,,220.0,24.0,32.0,58.5,55.5,5.5,10.0,1.5,0.0,46.5,72.5,15.0
1254,2022-06-08,,153.0,37.0,17.5,62.0,39.0,6.5,2.5,3.5,1.0,51.5,52.5,14.5
1255,2022-06-09,,166.5,12.5,27.5,83.5,33.5,6.5,4.5,5.0,2.0,36.5,57.0,14.5
1256,2022-06-10,,177.5,48.0,36.0,48.5,41.0,3.0,11.0,1.0,2.0,32.0,72.0,14.0
1257,2022-06-11,,141.0,64.0,28.5,59.0,33.5,6.5,4.5,4.0,0.5,38.5,37.5,14.0
1258,2022-06-12,,142.5,78.0,43.0,68.5,47.5,2.5,5.5,5.0,4.0,30.0,52.0,14.25
1259,2022-06-13,,213.5,20.5,30.0,70.5,45.5,8.0,5.5,4.0,2.5,38.5,60.0,15.0
1260,2022-06-14,,173.5,26.0,17.0,49.0,60.0,7.5,7.0,3.0,1.0,48.0,55.5,14.5
1261,2022-06-15,,192.5,20.5,26.5,61.0,53.5,7.0,7.0,2.0,5.5,40.5,66.5,15.5
1262,2022-06-16,,263.5,31.0,19.0,68.0,68.0,4.0,7.0,9.5,3.0,56.0,84.0,15.0
1263,2022-06-17,,149.5,19.5,18.0,55.0,53.0,2.5,2.5,3.0,4.5,37.5,47.5,15.0
1264,2022-06-18,,163.5,21.0,20.5,60.5,54.5,4.5,4.5,1.0,0.0,39.5,47.5,15.5
1265,2022-06-19,,180.0,25.5,12.5,53.5,43.5,4.0,5.0,1.0,2.5,39.0,66.0,15.0
1266,2022-06-20,,161.5,16.0,21.0,51.5,38.0,7.0,9.5,1.5,0.0,37.0,44.0,15.0
1267,2022-06-21,,178.5,18.5,15.0,60.5,47.5,12.0,11.0,0.5,4.5,58.0,53.0,15.5
1268,2022-06-22,,213.0,46.5,35.0,57.5,60.5,8.5,9.5,7.0,0.0,46.0,84.0,13.0
1269,2022-06-23,,171.0,19.0,19.5,56.0,34.5,3.0,3.5,11.0,0.0,42.5,54.5,14.0
1270,2022-06-24,,161.0,23.5,9.5,61.0,49.0,9.0,6.0,2.5,1.0,52.0,55.0,14.0
1271,2022-06-25,,143.0,15.0,21.0,73.0,36.0,4.5,1.5,3.0,3.5,56.0,54.5,15.0
1272,2022-06-26,,214.5,28.5,20.0,71.5,76.5,12.0,3.5,5.5,1.0,41.0,74.5,14.5
1273,2022-06-27,,186.5,23.0,25.5,67.5,44.5,5.0,18.0,2.5,3.0,31.0,81.5,14.5
1274,2022-06-28,,190.5,20.5,15.0,83.0,57.0,4.0,5.0,7.5,1.5,40.0,65.5,14.0
1275,2022-06-29,,200.5,38.5,19.5,60.5,34.5,1.5,6.0,4.5,1.5,44.5,56.0,13.5
1276,2022-06-30,,220.0,28.0,18.0,58.0,62.0,4.0,9.5,8.5,1.5,41.5,68.5,15.0
1277,2022-07-01,,95.5,56.0,20.5,34.0,24.0,4.0,3.5,3.0,0.0,23.5,27.5,15.5
1278,2022-07-02,,118.5,30.5,24.5,40.5,33.5,4.0,6.0,1.5,2.5,31.5,32.0,13.5
1279,2022-07-03,,136.0,21.5,24.0,37.5,26.0,7.0,2.5,3.5,0.5,41.0,44.5,15.0
1280,2022-07-04,,119.0,21.0,22.0,38.0,23.5,1.0,2.0,0.0,0.0,28.0,38.5,14.0
1281,2022-07-05,,148.0,10.5,21.5,64.5,39.5,8.0,5.5,0.0,0.0,31.0,45.5,16.0
1282,2022-07-06,,173.0,18.0,14.0,60.0,44.5,7.0,10.5,1.0,1.0,29.0,57.5,14.5
1283,2022-07-07,,220.0,26.5,30.0,62.0,51.5,1.0,8.5,2.0,1.0,48.5,74.5,15.5
1284,2022-07-08,,175.0,42.0,22.5,44.0,26.0,4.5,4.0,1.0,0.0,31.0,67.5,14.25
1285,2022-07-09,,212.0,27.5,20.0,71.5,68.0,3.5,5.5,2.0,0.0,54.5,73.0,13.0
1286,2022-07-10,,114.5,21.5,23.0,56.5,33.0,3.5,1.0,4.0,0.0,37.5,35.0,14.0
1287,2022-07-11,,140.5,49.0,24.0,52.0,35.5,2.5,7.0,1.5,0.0,47.0,42.5,14.0
1288,2022-07-12,,147.5,80.5,24.5,57.0,36.5,5.5,5.0,3.0,1.0,35.0,46.0,14.5
1289,2022-07-13,,208.0,30.0,20.5,64.5,42.0,2.5,8.5,7.0,2.0,41.5,57.0,14.5
1290,2022-07-14,,217.0,38.0,31.0,59.0,39.5,3.5,5.5,8.5,3.0,53.5,72.0,14.5
1291,2022-07-15,,142.5,24.0,20.5,63.5,42.5,4.5,1.0,3.0,1.0,40.5,60.0,13.5
1292,2022-07-16,,181.5,29.0,14.0,66.5,48.0,4.0,4.0,3.0,4.5,49.0,56.0,15.0
1293,2022-07-17,,226.0,28.5,17.5,57.5,58.0,2.0,3.5,3.5,2.5,77.0,71.0,14.5
1294,2022-07-18,,199.5,35.0,15.0,63.5,55.0,5.5,3.0,7.0,0.0,33.5,71.5,14.0
1295,2022-07-19,,188.0,22.0,15.0,65.5,53.0,2.0,8.0,5.0,0.5,37.5,58.0,15.0
1296,2022-07-20,,213.5,38.0,24.0,73.5,65.0,8.5,7.5,5.5,4.0,44.5,71.0,14.5
1297,2022-07-21,,194.5,45.0,20.0,50.5,59.0,2.0,3.0,3.5,1.5,38.0,91.5,14.5
1298,2022-07-22,,122.5,16.5,20.0,54.5,30.5,2.0,0.0,1.5,0.0,38.5,45.5,14.5
1299,2022-07-23,,166.5,21.5,7.0,60.5,42.5,10.5,1.5,1.0,1.5,33.0,59.5,14.5
1300,2022-07-24,,227.5,55.5,14.5,63.0,49.5,4.5,6.0,2.5,0.0,37.5,84.0,15.0
1301,2022-07-25,,201.5,37.5,20.0,54.5,61.5,6.0,11.5,3.0,1.5,37.5,74.0,15.0
1302,2022-07-26,,152.5,24.0,11.5,57.5,45.5,4.0,3.0,4.0,0.5,42.5,77.0,15.25
1303,2022-07-27,,183.0,30.5,16.5,50.5,39.0,8.5,5.0,0.0,2.0,24.5,65.0,14.5
1304,2022-07-28,,142.0,15.5,16.5,36.0,26.5,1.5,2.0,3.0,0.5,26.5,56.0,15.0
1305,2022-07-29,,170.5,22.0,15.0,51.0,42.0,5.5,1.5,3.0,0.0,40.5,57.0,15.0
1306,2022-07-30,,157.0,25.5,26.0,58.5,58.0,4.5,5.5,5.0,1.0,46.5,65.5,15.0
1307,2022-07-31,,166.5,30.5,17.5,52.5,50.0,8.5,10.0,3.0,1.0,19.5,54.0,14.25
1308,2022-08-01,,110.5,44.5,37.5,49.0,29.5,5.5,4.5,1.0,2.5,30.5,34.0,13.5
1309,2022-08-02,,115.0,38.5,31.5,44.5,27.5,2.0,4.5,1.0,0.0,37.0,40.5,15.0
1310,2022-08-03,,99.5,23.5,15.5,35.5,25.0,4.5,6.0,2.0,0.0,37.5,33.5,14.5
1311,2022-08-04,,103.0,16.5,9.5,42.0,26.5,1.5,4.5,4.5,0.5,24.0,44.5,14.5
1312,2022-08-05,,200.0,28.0,13.5,34.0,40.5,3.0,7.0,3.5,3.0,26.0,63.5,15.0
1313,2022-08-06,,196.5,19.0,12.0,62.5,51.0,8.5,6.5,4.5,2.0,55.5,55.5,15.0
1314,2022-08-07,,136.0,21.5,9.0,71.0,44.5,2.5,8.5,5.0,3.5,32.5,47.0,13.5
1315,2022-08-08,,166.0,23.0,20.0,38.5,44.5,3.0,3.0,4.5,0.0,36.0,63.5,15.0
1316,2022-08-09,,191.0,37.0,30.5,64.5,52.5,4.0,6.0,2.5,1.0,40.5,71.0,14.0
1317,2022-08-10,,144.0,34.5,32.5,59.0,44.0,4.0,6.5,1.0,0.0,35.0,45.0,13.5
1318,2022-08-11,,134.5,59.5,55.5,46.5,33.5,9.5,3.5,2.0,1.0,35.0,52.0,14.0
1319,2022-08-12,,159.5,73.5,32.0,56.5,31.0,1.0,3.0,2.5,3.5,21.5,43.0,14.0
1320,2022-08-13,,190.0,31.0,22.0,46.0,49.0,7.0,1.5,2.0,0.0,52.5,72.0,15.0
1321,2022-08-14,,182.5,20.0,18.0,39.5,44.0,7.5,5.0,0.0,0.0,36.5,76.5,15.5
1322,2022-08-15,,167.5,35.0,13.0,28.0,35.0,2.5,5.0,4.5,1.5,40.5,70.5,14.5
1323,2022-08-16,,154.5,14.0,13.5,45.0,44.0,7.0,3.0,0.0,4.0,42.5,60.5,14.5
1324,2022-08-17,,188.5,53.0,22.5,50.5,29.0,6.0,7.0,3.0,2.5,43.0,53.5,15.0
1325,2022-08-18,,166.5,38.0,19.0,42.0,45.5,4.0,1.0,2.5,2.0,30.0,47.0,14.5
1326,2022-08-19,,131.0,21.0,18.0,40.0,42.0,2.0,1.0,0.0,1.0,39.0,63.0,15.5
1327,2022-08-20,,158.0,32.0,17.5,47.5,66.0,3.0,2.0,2.5,5.0,42.5,66.0,15.5
1328,2022-08-21,,183.5,36.0,9.5,51.5,42.0,2.0,1.0,4.5,0.0,41.0,66.0,15.0
1329,2022-08-22,,182.5,29.5,12.5,37.5,44.5,5.5,9.0,3.5,1.0,24.0,84.5,14.5
1330,2022-08-23,,134.5,26.0,17.5,46.0,45.5,1.5,5.5,3.5,1.0,28.0,71.5,14.5
1331,2022-08-24,,168.0,36.0,11.0,44.0,43.0,7.0,1.0,1.0,0.0,41.5,64.5,14.5
1332,2022-08-25,,200.0,45.0,21.5,63.5,31.5,4.0,4.0,1.0,0.0,37.0,70.5,14.5
1333,2022-08-26,,126.0,28.0,18.0,46.5,33.0,3.5,4.5,2.0,3.0,34.5,43.0,14.0
1334,2022-08-27,,185.0,23.0,19.5,44.5,64.0,4.0,3.0,1.0,0.0,34.5,54.5,14.5
1335,2022-08-28,,195.5,42.5,22.0,53.0,45.5,5.0,6.0,1.0,1.0,44.0,56.5,14.5
1336,2022-08-29,,191.5,31.0,21.5,53.0,35.0,1.0,3.5,3.0,1.5,48.5,69.5,14.0
1337,2022-08-30,,152.5,29.0,19.5,62.0,42.5,4.5,6.0,4.0,0.0,35.0,69.5,15.0
1338,2022-08-31,,227.0,22.5,20.0,61.5,60.0,14.5,9.0,1.0,1.5,49.0,92.0,14.5
1339,2022-09-01,,115.0,44.5,18.5,40.5,31.5,1.0,5.5,4.0,0.0,30.0,42.0,14.5
1340,2022-09-02,,127.0,42.5,22.0,43.5,36.0,5.0,4.0,4.5,1.0,37.5,46.5,13.5
1341,2022-09-03,,123.5,36.0,10.5,39.0,18.5,0.5,3.5,2.5,3.5,26.0,49.0,14.5
1342,2022-09-04,,85.0,6.0,15.0,37.5,27.5,2.5,1.0,3.5,0.5,25.0,35.5,14.5
1343,2022-09-05,,152.0,18.0,11.5,37.5,28.5,2.5,7.0,0.0,0.0,31.0,48.0,14.5
1344,2022-09-06,,235.5,34.0,22.0,62.5,72.5,1.5,10.0,3.0,1.5,43.0,76.0,16.0
1345,2022-09-07,,164.0,21.5,17.0,74.5,55.5,6.0,5.0,5.0,0.0,47.5,54.0,14.5
1346,2022-09-08,,165.5,27.5,13.5,48.5,38.0,4.0,1.0,7.5,2.0,40.5,88.5,14.0
1347,2022-09-09,,109.5,31.0,16.0,54.0,36.0,4.5,3.0,1.5,1.5,33.0,27.5,14.0
1348,2022-09-10,,205.5,56.5,42.0,68.5,59.0,3.5,11.0,4.5,2.0,50.0,63.5,14.0
1349,2022-09-11,,169.0,63.0,38.0,54.5,38.5,6.0,9.5,4.5,2.0,32.0,48.5,13.5
1350,2022-09-12,,129.5,83.0,46.5,81.5,46.0,8.0,6.0,1.5,4.0,29.5,54.5,13.25
1351,2022-09-13,,170.0,17.0,22.5,69.5,60.0,11.0,8.5,1.0,1.0,52.5,76.5,14.0
1352,2022-09-14,,205.5,42.0,31.5,51.0,39.5,3.0,6.5,6.0,3.5,35.0,60.0,14.0
1353,2022-09-15,,211.0,31.5,20.5,59.0,57.5,5.0,5.5,2.0,0.0,50.5,83.0,14.5
1354,2022-09-16,,116.0,23.0,19.0,59.0,39.0,4.0,1.0,2.5,5.5,27.5,37.5,12.0
1355,2022-09-17,,147.5,25.0,32.5,63.5,50.5,8.5,3.5,3.5,0.0,58.0,47.5,15.5
